BioLoad(ADC),ServoAngle(deg)
3627.702702702703,159.59256592554533
3631.801801801802,159.26186872799911
3635.900900900901,160.9027872163434
3640.0000000000005,159.68336364764485
3644.0990990990995,159.95161994840655
3648.1981981981985,160.50541986751017
3652.2972972972975,161.76452759378523
3656.3963963963965,159.37775677505556
3660.4954954954956,160.22491360686325
3664.594594594595,159.64622385735294
3668.693693693694,159.73060484771165
3672.792792792793,159.6398939894966
3676.891891891892,159.4371725160997
3680.990990990991,159.97935431910767
3685.0900900900906,159.26274865647588
3689.1891891891896,160.47340378325595
3693.2882882882886,160.02750146801668
3697.3873873873877,160.21121748645072
3701.4864864864867,159.7669056940269
3705.5855855855857,159.8163980328941
3709.684684684685,160.14378195258365
3713.783783783784,159.4179746837971
3717.882882882883,159.82100478279332
3721.9819819819822,159.57019324306077
3726.0810810810813,159.5547155947045
3730.1801801801803,158.94508087968717
3734.2792792792798,160.66966329474
3738.378378378379,159.65673062342313
3742.477477477478,160.58168802758178
3746.576576576577,160.53439616069716
3750.675675675676,159.35700014674174
3754.774774774775,159.4557943821636
3758.8738738738743,161.28025147967784
3762.9729729729734,160.87546297096358
3767.0720720720724,159.98424074333596
3771.1711711711714,160.12868655320867
3775.2702702702704,159.6845767985264
3779.3693693693695,160.21617635710018
3783.468468468469,159.64140904963875
3787.567567567568,158.98382311785082
3791.666666666667,159.33922210674447
3795.765765765766,160.01054637392528
3799.864864864865,159.4344663822487
3803.9639639639645,159.96636126754322
3808.0630630630635,159.46266948028358
3812.1621621621625,159.608823038749
3816.2612612612616,160.4265826532066
3820.3603603603606,160.12374027382006
3824.4594594594596,159.99516778934333
3828.558558558559,160.43948198653533
3832.657657657658,160.24030429667368
3836.756756756757,160.7232816456257
3840.855855855856,159.77007036884243
3844.954954954955,159.78518251073623
3849.054054054054,159.34944536680433
3853.1531531531537,159.78550964131378
3857.2522522522527,160.48238494715122
3861.3513513513517,160.64999368613107
3865.4504504504507,160.48015258404334
3869.5495495495497,159.10290406672527
3873.6486486486488,160.54157260633036
3877.7477477477482,159.08074068836396
3881.8468468468473,160.44905866206116
3885.9459459459463,159.81610773671449
3890.0450450450453,160.3512666569669
3894.1441441441443,159.33377582605272
3898.2432432432433,160.58558381635308
3902.342342342343,159.26751262694756
3906.441441441442,159.6657725445734
3910.540540540541,159.50095268611548
3914.63963963964,159.12285757358876
3918.738738738739,160.04726378379422
3922.837837837838,160.90304455891848
3926.9369369369374,161.33345261116
3931.0360360360364,160.04857789354313
3935.1351351351354,160.55834063753377
3939.2342342342345,160.11604731896426
3943.3333333333335,160.2494415973841
3947.432432432433,159.8289256744364
3951.531531531532,160.0975384627113
3955.630630630631,160.26873935230321
3959.72972972973,159.71077013556183
3963.828828828829,159.9612528500535
3967.927927927928,159.97078494050126
3972.0270270270275,160.41320165866526
3976.1261261261266,159.46698391418616
3980.2252252252256,159.97422889569617
3984.3243243243246,160.95600273452635
3988.4234234234236,160.58203007629297
3992.5225225225226,160.67458952444434
3996.621621621622,160.012215920089
4000.720720720721,160.16049878184302
4004.81981981982,160.50111808335146
4008.918918918919,160.78012776476547
4013.018018018018,159.02419854355855
4017.1171171171172,159.34227934647507
4021.2162162162167,160.65472205070134
4025.3153153153157,159.8615553221156
4029.4144144144148,159.66413960537096
4033.5135135135138,159.3729195065022
4037.612612612613,159.72249164922795
4041.711711711712,159.2988153582881
4045.8108108108113,161.04554713636625
4049.9099099099103,159.98878197400973
4054.0090090090093,159.97102472911865
4058.1081081081084,160.2940383375839
4062.2072072072074,160.48117258463327
4066.3063063063064,160.47294407827732
4070.405405405406,160.5368109719538
4074.504504504505,159.68457722460457
4078.603603603604,159.85106659752157
4082.702702702703,160.38451582772115
4086.801801801802,159.7363054691802
4090.9009009009014,159.9974466839864
4095.0,160.1993818822124
